postcodes,district,county,district_county,total,agriculture_animal_production_hunting_forestry_and_fishing,extractive_industries,manufacturing_industries,electricity_gas_steam_hot_and_cold_water_and_cold air,water_collection_treatment_and_distribution,construction,wholesale_and_retail_trade,transport_and_storage,accommodation_catering_and_similar,information_and_communication_activity,real_estate_activities,consulting_scientific_technical_and_similar_activities,administrative_activities_and_support_services,education,human_health_and_social_support_activities,artistic_concert_sporting_and_recreational_activities,other_service_activities
7665,Beja,Odemira,Beja_Odemira,0.002921543443260551,7.938749866064036e-4,0,9.462488885054416e-5,4.870398690836832e-6,0,1.9481594763347328e-4,3.9032766650849465e-4,1.0227837250757347e-4,4.2998662727673743e-4,1.6698509797154854e-5,6.818558167171565e-5,1.6420201300535605e-4,3.2562094104451964e-4,7.583906532874495e-5,8.279677774422614e-5,6.401095422242694e-5,1.1341071237234337e-4
7645,Beja,Odemira,Beja_Odemira,0.002921543443260551,7.938749866064036e-4,0,9.462488885054416e-5,4.870398690836832e-6,0,1.9481594763347328e-4,3.9032766650849465e-4,1.0227837250757347e-4,4.2998662727673743e-4,1.6698509797154854e-5,6.818558167171565e-5,1.6420201300535605e-4,3.2562094104451964e-4,7.583906532874495e-5,8.279677774422614e-5,6.401095422242694e-5,1.1341071237234337e-4
7670,Beja,Ourique,Beja_Ourique,4.97476437706905e-4,1.6907241169619288e-4,0,2.2264679729539804e-5,1.3915424830962378e-6,6.957712415481189e-7,2.365622221263604e-5,8.418832022732238e-5,8.349254898577427e-6,4.80082156668202e-5,4.1746274492887135e-6,9.045026140125545e-6,2.435199345418416e-5,4.80082156668202e-5,1.4611196072510495e-5,1.4611196072510495e-5,7.653483657029307e-6,1.739428103870297e-5
7830,Beja,Serpa,Beja_Serpa,0.0014026748229610077,5.496592808230139e-4,0,6.261941173933069e-5,3.4788562077405943e-6,0,6.401095422242694e-5,0.00023725799336790851,2.365622221263604e-5,1.106276274061509e-4,6.9577124154811885e-6,1.0436568623221782e-5,7.236020912100436e-5,9.114603264280356e-5,3.757164704359842e-5,6.261941173933069e-5,1.6698509797154854e-5,5.357438559920515e-5
7960,Beja,Vidigueira,Beja_Vidigueira,5.148707187456079e-4,1.6350624176380792e-4,0,2.922239214502099e-5,0,0,3.339701959430971e-5,9.114603264280356e-5,6.26194117393307e-6,4.313781697598337e-5,3.4788562077405943e-6,1.3219653589414257e-5,2.7135078420376635e-5,3.896318952669466e-5,1.6698509797154854e-5,2.1568908487991684e-5,1.182811110631802e-5,1.5306967314058615e-5
4720,Braga,Amares,Braga_Amares,0.001534175587613602,1.3080499341104634e-4,0,8.349254898577426e-5,1.3219653589414257e-5,1.3915424830962378e-6,2.4212839205874537e-4,2.8874506524246933e-4,3.4092790835857824e-5,1.1549802609698773e-4,1.809005228025109e-5,6.470672546397505e-5,1.0784454243995842e-4,1.4472041824200872e-4,6.540249670552317e-5,1.2663036596175764e-4,1.948159476334733e-5,7.792637905338932e-5
4750,Braga,Barcelos,Braga_Barcelos,0.01032733253829873,8.481451434471568e-4,2.7830849661924755e-6,0.0017609970123582887,6.818558167171565e-5,8.349254898577427e-6,9.726881956842701e-4,0.0021081868618908002,1.0227837250757347e-4,4.7034135928652836e-4,8.697140519351485e-5,3.39536365875482e-4,8.418832022732238e-4,0.001017913326384898,3.39536365875482e-4,6.72810790577031e-4,1.9759903259966574e-4,4.891271828083275e-4
4755,Braga,Barcelos,Braga_Barcelos,0.01032733253829873,8.481451434471568e-4,2.7830849661924755e-6,0.0017609970123582887,6.818558167171565e-5,8.349254898577427e-6,9.726881956842701e-4,0.0021081868618908002,1.0227837250757347e-4,4.7034135928652836e-4,8.697140519351485e-5,3.39536365875482e-4,8.418832022732238e-4,0.001017913326384898,3.39536365875482e-4,6.72810790577031e-4,1.9759903259966574e-4,4.891271828083275e-4
4905,Braga,Barcelos,Braga_Barcelos,0.01032733253829873,8.481451434471568e-4,2.7830849661924755e-6,0.0017609970123582887,6.818558167171565e-5,8.349254898577427e-6,9.726881956842701e-4,0.0021081868618908002,1.0227837250757347e-4,4.7034135928652836e-4,8.697140519351485e-5,3.39536365875482e-4,8.418832022732238e-4,0.001017913326384898,3.39536365875482e-4,6.72810790577031e-4,1.9759903259966574e-4,4.891271828083275e-4
4754,Braga,Barcelos,Braga_Barcelos,0.01032733253829873,8.481451434471568e-4,2.7830849661924755e-6,0.0017609970123582887,6.818558167171565e-5,8.349254898577427e-6,9.726881956842701e-4,0.0021081868618908002,1.0227837250757347e-4,4.7034135928652836e-4,8.697140519351485e-5,3.39536365875482e-4,8.418832022732238e-4,0.001017913326384898,3.39536365875482e-4,6.72810790577031e-4,1.9759903259966574e-4,4.891271828083275e-4
4740,Braga,Barcelos,Braga_Barcelos,0.01032733253829873,8.481451434471568e-4,2.7830849661924755e-6,0.0017609970123582887,6.818558167171565e-5,8.349254898577427e-6,9.726881956842701e-4,0.0021081868618908002,1.0227837250757347e-4,4.7034135928652836e-4,8.697140519351485e-5,3.39536365875482e-4,8.418832022732238e-4,0.001017913326384898,3.39536365875482e-4,6.72810790577031e-4,1.9759903259966574e-4,4.891271828083275e-4
4775,Braga,Barcelos,Braga_Barcelos,0.01032733253829873,8.481451434471568e-4,2.7830849661924755e-6,0.0017609970123582887,6.818558167171565e-5,8.349254898577427e-6,9.726881956842701e-4,0.0021081868618908002,1.0227837250757347e-4,4.7034135928652836e-4,8.697140519351485e-5,3.39536365875482e-4,8.418832022732238e-4,0.001017913326384898,3.39536365875482e-4,6.72810790577031e-4,1.9759903259966574e-4,4.891271828083275e-4
4710,Braga,Braga,Braga_Braga,0.01805665526065678,4.2233314361970814e-4,1.182811110631802e-5,9.003279865632658e-4,7.583906532874495e-5,1.809005228025109e-5,0.0013491004373618024,0.0030064275347294217,4.439020521076998e-4,0.0010527018884623038,5.141749475040599e-4,8.850210192492072e-4,0.0024282416330029346,0.002383712273543855,0.0010805327381242286,0.0019349398227453186,4.731244442527208e-4,0.0010763581106749398
4705,Braga,Braga,Braga_Braga,0.01805665526065678,4.2233314361970814e-4,1.182811110631802e-5,9.003279865632658e-4,7.583906532874495e-5,1.809005228025109e-5,0.0013491004373618024,0.0030064275347294217,4.439020521076998e-4,0.0010527018884623038,5.141749475040599e-4,8.850210192492072e-4,0.0024282416330029346,0.002383712273543855,0.0010805327381242286,0.0019349398227453186,4.731244442527208e-4,0.0010763581106749398
4709,Braga,Braga,Braga_Braga,0.01805665526065678,4.2233314361970814e-4,1.182811110631802e-5,9.003279865632658e-4,7.583906532874495e-5,1.809005228025109e-5,0.0013491004373618024,0.0030064275347294217,4.439020521076998e-4,0.0010527018884623038,5.141749475040599e-4,8.850210192492072e-4,0.0024282416330029346,0.002383712273543855,0.0010805327381242286,0.0019349398227453186,4.731244442527208e-4,0.0010763581106749398
4700,Braga,Braga,Braga_Braga,0.01805665526065678,4.2233314361970814e-4,1.182811110631802e-5,9.003279865632658e-4,7.583906532874495e-5,1.809005228025109e-5,0.0013491004373618024,0.0030064275347294217,4.439020521076998e-4,0.0010527018884623038,5.141749475040599e-4,8.850210192492072e-4,0.0024282416330029346,0.002383712273543855,0.0010805327381242286,0.0019349398227453186,4.731244442527208e-4,0.0010763581106749398
4704,Braga,Braga,Braga_Braga,0.01805665526065678,4.2233314361970814e-4,1.182811110631802e-5,9.003279865632658e-4,7.583906532874495e-5,1.809005228025109e-5,0.0013491004373618024,0.0030064275347294217,4.439020521076998e-4,0.0010527018884623038,5.141749475040599e-4,8.850210192492072e-4,0.0024282416330029346,0.002383712273543855,0.0010805327381242286,0.0019349398227453186,4.731244442527208e-4,0.0010763581106749398
4714,Braga,Braga,Braga_Braga,0.01805665526065678,4.2233314361970814e-4,1.182811110631802e-5,9.003279865632658e-4,7.583906532874495e-5,1.809005228025109e-5,0.0013491004373618024,0.0030064275347294217,4.439020521076998e-4,0.0010527018884623038,5.141749475040599e-4,8.850210192492072e-4,0.0024282416330029346,0.002383712273543855,0.0010805327381242286,0.0019349398227453186,4.731244442527208e-4,0.0010763581106749398
4715,Braga,Braga,Braga_Braga,0.01805665526065678,4.2233314361970814e-4,1.182811110631802e-5,9.003279865632658e-4,7.583906532874495e-5,1.809005228025109e-5,0.0013491004373618024,0.0030064275347294217,4.439020521076998e-4,0.0010527018884623038,5.141749475040599e-4,8.850210192492072e-4,0.0024282416330029346,0.002383712273543855,0.0010805327381242286,0.0019349398227453186,4.731244442527208e-4,0.0010763581106749398
4719,Braga,Braga,Braga_Braga,0.01805665526065678,4.2233314361970814e-4,1.182811110631802e-5,9.003279865632658e-4,7.583906532874495e-5,1.809005228025109e-5,0.0013491004373618024,0.0030064275347294217,4.439020521076998e-4,0.0010527018884623038,5.141749475040599e-4,8.850210192492072e-4,0.0024282416330029346,0.002383712273543855,0.0010805327381242286,0.0019349398227453186,4.731244442527208e-4,0.0010763581106749398
4860,Braga,Cabeceiras de Basto,Braga_Cabeceiras de Basto,0.001229427783815526,2.783084966192475e-4,2.0873137246443567e-6,5.844478429004198e-5,2.0873137246443567e-6,1.3915424830962378e-6,1.2036842478782455e-4,2.2682142474468673e-4,3.1309705869665346e-05,1.071487711984103e-4,6.9577124154811885e-6,3.339701959430971e-5,6.401095422242694e-5,8.001369277803366e-5,6.748981043016753e-5,8.070946401958178e-5,1.809005228025109e-5,5.0791300633012674e-5
4615,Braga,Celorico de Basto,Braga_Celorico de Basto,0.001241951666163392,2.553480456481596e-4,0,8.140523526112991e-5,5.566169932384951e-6,6.957712415481189e-7,1.516781306574899e-4,2.1568908487991684e-4,2.8526620903472874e-5,9.740797381673664e-5,8.349254898577427e-6,2.435199345418416e-5,9.114603264280356e-5,8.627563395196674e-5,4.452935945907961e-5,7.583906532874495e-5,9.740797381673664e-6,6.540249670552317e-5
4890,Braga,Celorico de Basto,Braga_Celorico de Basto,0.001241951666163392,2.553480456481596e-4,0,8.140523526112991e-5,5.566169932384951e-6,6.957712415481189e-7,1.516781306574899e-4,2.1568908487991684e-4,2.8526620903472874e-5,9.740797381673664e-5,8.349254898577427e-6,2.435199345418416e-5,9.114603264280356e-5,8.627563395196674e-5,4.452935945907961e-5,7.583906532874495e-5,9.740797381673664e-6,6.540249670552317e-5
4820,Braga,Celorico de Basto,Braga_Celorico de Basto,0.001241951666163392,2.553480456481596e-4,0,8.140523526112991e-5,5.566169932384951e-6,6.957712415481189e-7,1.516781306574899e-4,2.1568908487991684e-4,2.8526620903472874e-5,9.740797381673664e-5,8.349254898577427e-6,2.435199345418416e-5,9.114603264280356e-5,8.627563395196674e-5,4.452935945907961e-5,7.583906532874495e-5,9.740797381673664e-6,6.540249670552317e-5
4740,Braga,Esposende,Braga_Esposende,0.003563740299209464,3.3118711097690457e-4,4.1746274492887135e-6,2.8248312406853625e-4,1.878582352179921e-5,3.4788562077405943e-6,3.9658960768242774e-4,6.094956075961521e-4,3.478856207740594e-5,2.957027776579505e-4,3.8267418285146535e-5,1.4959081693284554e-4,3.492771632571557e-4,3.2770825476916395e-4,1.8368360776870336e-4,2.783084966192475e-4,8.279677774422614e-5,1.774216665947703e-4
4820,Braga,Fafe,Braga_Fafe,0.0036966326063451556,1.4750350320820118e-4,0,4.7729907170200955e-4,3.548433331895406e-5,3.4788562077405943e-6,4.4598936583234417e-4,7.312555748670729e-4,5.844478429004198e-5,2.6300152930518894e-4,2.435199345418416e-5,1.3706693458497943e-4,2.9987740510723925e-4,2.8109158158544e-4,1.9133709142573268e-4,3.1170551621355726e-4,8.070946401958178e-5,2.0803560122288752e-4
4824,Braga,Fafe,Braga_Fafe,0.0036966326063451556,1.4750350320820118e-4,0,4.7729907170200955e-4,3.548433331895406e-5,3.4788562077405943e-6,4.4598936583234417e-4,7.312555748670729e-4,5.844478429004198e-5,2.6300152930518894e-4,2.435199345418416e-5,1.3706693458497943e-4,2.9987740510723925e-4,2.8109158158544e-4,1.9133709142573268e-4,3.1170551621355726e-4,8.070946401958178e-5,2.0803560122288752e-4
4810,Braga,Guimarães,Braga_Guimarães,0.011938738733724174,3.2562094104451964e-4,6.9577124154811885e-6,0.0014833842869805894,6.192364049778257e-5,1.252388234786614e-5,8.182269800605877e-4,0.0025597423976555294,1.6837664045464475e-4,8.057030977127217e-4,1.440246470004606e-4,4.814736991512982e-4,0.0011814195681487058,0.0011654168295930991,5.454846533737252e-4,0.0011027974178537683,3.318828822184527e-4,0.00074377945721493905
4805,Braga,Guimarães,Braga_Guimarães,0.011938738733724174,3.2562094104451964e-4,6.9577124154811885e-6,0.0014833842869805894,6.192364049778257e-5,1.252388234786614e-5,8.182269800605877e-4,0.0025597423976555294,1.6837664045464475e-4,8.057030977127217e-4,1.440246470004606e-4,4.814736991512982e-4,0.0011814195681487058,0.0011654168295930991,5.454846533737252e-4,0.0011027974178537683,3.318828822184527e-4,0.00074377945721493905
4765,Braga,Guimarães,Braga_Guimarães,0.011938738733724174,3.2562094104451964e-4,6.9577124154811885e-6,0.0014833842869805894,6.192364049778257e-5,1.252388234786614e-5,8.182269800605877e-4,0.0025597423976555294,1.6837664045464475e-4,8.057030977127217e-4,1.440246470004606e-4,4.814736991512982e-4,0.0011814195681487058,0.0011654168295930991,5.454846533737252e-4,0.0011027974178537683,3.318828822184527e-4,0.00074377945721493905
4800,Braga,Guimarães,Braga_Guimarães,0.011938738733724174,3.2562094104451964e-4,6.9577124154811885e-6,0.0014833842869805894,6.192364049778257e-5,1.252388234786614e-5,8.182269800605877e-4,0.0025597423976555294,1.6837664045464475e-4,8.057030977127217e-4,1.440246470004606e-4,4.814736991512982e-4,0.0011814195681487058,0.0011654168295930991,5.454846533737252e-4,0.0011027974178537683,3.318828822184527e-4,0.00074377945721493905
4804,Braga,Guimarães,Braga_Guimarães,0.011938738733724174,3.2562094104451964e-4,6.9577124154811885e-6,0.0014833842869805894,6.192364049778257e-5,1.252388234786614e-5,8.182269800605877e-4,0.0025597423976555294,1.6837664045464475e-4,8.057030977127217e-4,1.440246470004606e-4,4.814736991512982e-4,0.0011814195681487058,0.0011654168295930991,5.454846533737252e-4,0.0011027974178537683,3.318828822184527e-4,0.00074377945721493905
4809,Braga,Guimarães,Braga_Guimarães,0.011938738733724174,3.2562094104451964e-4,6.9577124154811885e-6,0.0014833842869805894,6.192364049778257e-5,1.252388234786614e-5,8.182269800605877e-4,0.0025597423976555294,1.6837664045464475e-4,8.057030977127217e-4,1.440246470004606e-4,4.814736991512982e-4,0.0011814195681487058,0.0011654168295930991,5.454846533737252e-4,0.0011027974178537683,3.318828822184527e-4,0.00074377945721493905
4815,Braga,Guimarães,Braga_Guimarães,0.011938738733724174,3.2562094104451964e-4,6.9577124154811885e-6,0.0014833842869805894,6.192364049778257e-5,1.252388234786614e-5,8.182269800605877e-4,0.0025597423976555294,1.6837664045464475e-4,8.057030977127217e-4,1.440246470004606e-4,4.814736991512982e-4,0.0011814195681487058,0.0011654168295930991,5.454846533737252e-4,0.0011027974178537683,3.318828822184527e-4,0.00074377945721493905
4835,Braga,Guimarães,Braga_Guimarães,0.011938738733724174,3.2562094104451964e-4,6.9577124154811885e-6,0.0014833842869805894,6.192364049778257e-5,1.252388234786614e-5,8.182269800605877e-4,0.0025597423976555294,1.6837664045464475e-4,8.057030977127217e-4,1.440246470004606e-4,4.814736991512982e-4,0.0011814195681487058,0.0011654168295930991,5.454846533737252e-4,0.0011027974178537683,3.318828822184527e-4,0.00074377945721493905
4815,Braga,Vizela,Braga_Vizela,0.0016183639078409247,2.7135078420376635e-5,0,2.525649606819671e-4,6.9577124154811885e-6,6.957712415481189e-7,9.879951629983287e-5,3.694545292620511e-4,1.3915424830962377e-5,1.3915424830962376e-4,1.252388234786614e-5,5.0791300633012674e-5,1.1480225485543961e-4,1.9342440515037704e-4,7.236020912100436e-5,1.4124156203426812e-4,3.339701959430971e-5,9.114603264280356e-5
4839,Braga,Guimarães,Braga_Guimarães,0.011938738733724174,3.2562094104451964e-4,6.9577124154811885e-6,0.0014833842869805894,6.192364049778257e-5,1.252388234786614e-5,8.182269800605877e-4,0.0025597423976555294,1.6837664045464475e-4,8.057030977127217e-4,1.440246470004606e-4,4.814736991512982e-4,0.0011814195681487058,0.0011654168295930991,5.454846533737252e-4,0.0011027974178537683,3.318828822184527e-4,0.00074377945721493905
4814,Braga,Guimarães,Braga_Guimarães,0.011938738733724174,3.2562094104451964e-4,6.9577124154811885e-6,0.0014833842869805894,6.192364049778257e-5,1.252388234786614e-5,8.182269800605877e-4,0.0025597423976555294,1.6837664045464475e-4,8.057030977127217e-4,1.440246470004606e-4,4.814736991512982e-4,0.0011814195681487058,0.0011654168295930991,5.454846533737252e-4,0.0011027974178537683,3.318828822184527e-4,0.00074377945721493905
4830,Braga,Póvoa de Lanhoso,Braga_Póvoa de Lanhoso,0.0016434116725366568,1.3428384961878693e-4,2.0873137246443567e-6,1.5794007183142297e-4,3.4788562077405943e-6,6.957712415481189e-7,2.0733982998133942e-4,3.054435750396242e-4,2.8526620903472874e-5,1.2454305223711328e-4,1.3915424830962377e-5,5.2182843116108914e-5,1.0645299995686219e-4,1.774216665947703e-4,6.053209801468634e-5,1.3497962086033506e-4,2.922239214502099e-5,1.0436568623221783e-4
4840,Braga,Terras de Bouro,Braga_Terras de Bouro,6.449799409151063e-4,1.4611196072510495e-4,0,7.653483657029307e-6,0,6.957712415481189e-7,6.401095422242694e-5,8.975449015970733e-5,1.0436568623221782e-5,1.4193733327581625e-4,1.3915424830962378e-6,4.1746274492887135e-6,1.948159476334733e-5,7.305598036255248e-5,1.4611196072510495e-5,3.339701959430971e-5,1.4611196072510495e-5,2.365622221263604e-5
4845,Braga,Terras de Bouro,Braga_Terras de Bouro,6.449799409151063e-4,1.4611196072510495e-4,0,7.653483657029307e-6,0,6.957712415481189e-7,6.401095422242694e-5,8.975449015970733e-5,1.0436568623221782e-5,1.4193733327581625e-4,1.3915424830962378e-6,4.1746274492887135e-6,1.948159476334733e-5,7.305598036255248e-5,1.4611196072510495e-5,3.339701959430971e-5,1.4611196072510495e-5,2.365622221263604e-5
4850,Braga,Vieira do Minho,Braga_Vieira do Minho,9.984317316215506e-4,1.7811743783631843e-4,0,3.061393462811723e-5,6.26194117393307e-6,0,1.071487711984103e-4,1.586358430729711e-4,2.57435359372804e-5,1.440246470004606e-4,9.740797381673664e-6,1.3915424830962377e-5,5.427015684075327e-5,1.2732613720330574e-4,2.7135078420376635e-5,6.331518298087882e-5,1.4611196072510495e-5,3.757164704359842e-5
4770,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.010924304263547013,3.624968168465699e-4,3.4788562077405943e-6,0.0011285409537910487,6.401095422242694e-5,1.3219653589414257e-5,8.070946401958179e-4,0.002190287868393478,1.7533435287012594e-4,6.136702350454409e-4,1.481992744497493e-4,4.68254045561884e-4,0.0010443526335637263,0.0013066583916273673,5.538339082723026e-4,0.0010624426858439776,3.437109933247707e-4,6.387179997411731e-4
4760,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.010924304263547013,3.624968168465699e-4,3.4788562077405943e-6,0.0011285409537910487,6.401095422242694e-5,1.3219653589414257e-5,8.070946401958179e-4,0.002190287868393478,1.7533435287012594e-4,6.136702350454409e-4,1.481992744497493e-4,4.68254045561884e-4,0.0010443526335637263,0.0013066583916273673,5.538339082723026e-4,0.0010624426858439776,3.437109933247707e-4,6.387179997411731e-4
4775,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.010924304263547013,3.624968168465699e-4,3.4788562077405943e-6,0.0011285409537910487,6.401095422242694e-5,1.3219653589414257e-5,8.070946401958179e-4,0.002190287868393478,1.7533435287012594e-4,6.136702350454409e-4,1.481992744497493e-4,4.68254045561884e-4,0.0010443526335637263,0.0013066583916273673,5.538339082723026e-4,0.0010624426858439776,3.437109933247707e-4,6.387179997411731e-4
4765,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.010924304263547013,3.624968168465699e-4,3.4788562077405943e-6,0.0011285409537910487,6.401095422242694e-5,1.3219653589414257e-5,8.070946401958179e-4,0.002190287868393478,1.7533435287012594e-4,6.136702350454409e-4,1.481992744497493e-4,4.68254045561884e-4,0.0010443526335637263,0.0013066583916273673,5.538339082723026e-4,0.0010624426858439776,3.437109933247707e-4,6.387179997411731e-4
4764,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.010924304263547013,3.624968168465699e-4,3.4788562077405943e-6,0.0011285409537910487,6.401095422242694e-5,1.3219653589414257e-5,8.070946401958179e-4,0.002190287868393478,1.7533435287012594e-4,6.136702350454409e-4,1.481992744497493e-4,4.68254045561884e-4,0.0010443526335637263,0.0013066583916273673,5.538339082723026e-4,0.0010624426858439776,3.437109933247707e-4,6.387179997411731e-4
4763,Braga,Vila Nova de Famalicão,Braga_Vila Nova de Famalicão,0.010924304263547013,3.624968168465699e-4,3.4788562077405943e-6,0.0011285409537910487,6.401095422242694e-5,1.3219653589414257e-5,8.070946401958179e-4,0.002190287868393478,1.7533435287012594e-4,6.136702350454409e-4,1.481992744497493e-4,4.68254045561884e-4,0.0010443526335637263,0.0013066583916273673,5.538339082723026e-4,0.0010624426858439776,3.437109933247707e-4,6.387179997411731e-4
4730,Braga,Vila Verde,Braga_Vila Verde,0.004056346338225533,3.3049133973535647e-4,4.1746274492887135e-6,3.054435750396242e-4,1.739428103870297e-5,6.26194117393307e-6,7.075993526544368e-4,8.391001173070313e-4,6.818558167171565e-5,2.623057580636408e-4,4.105050325133901e-5,1.3845847706807566e-4,3.0057317634878735e-4,3.764122416775323e-4,1.551569868652305e-4,2.3169182343552359e-4,5.4965928082301385e-5,2.1708062736301308e-4
