year,month,date,postcodes,energy_kwh,energy_normalized
2023,6,2023-06,7170,1360895.251,0.25755756187207585
2023,7,2023-07,7170,1599215.635,0.7085825505598018
2023,8,2023-08,7170,1753199.827,1
2023,9,2023-09,7170,1504991.385,0.530261709610001
2023,10,2023-10,7170,1388928.356,0.310610643833822
2023,11,2023-11,7170,1405810.277,0.34255993872943663
2023,12,2023-12,7170,1697160.52,0.8939447504173919
2023,1,2023-01,7200,4626455.045,0.5291733787611854
2023,2,2023-02,7200,4153281.986,0.24232505089789594
2023,3,2023-03,7200,4100614.965,0.21039709849223964
2023,4,2023-04,7200,3753552.671,0
2023,5,2023-05,7200,4094267.906,0.20654936619563055
2023,6,2023-06,7200,4457813.427,0.4269389737980331
2023,7,2023-07,7200,5234300.885,0.8976634258723769
2023,8,2023-08,7200,5403111.037,1
2023,9,2023-09,7200,4445272.624,0.41933645226349026
2023,10,2023-10,7200,4140064.262,0.23431216437478888
2023,11,2023-11,7200,4447240.373,0.42052934670151576
2023,12,2023-12,7200,5076337.819,0.8019026033056417
2023,1,2023-01,7220,3715339.039,0.1254781188635634
2023,2,2023-02,7220,9149822.818,0.48014216235016954
2023,3,2023-03,7220,8842009.535,0.4600537219338922
2023,4,2023-04,7220,11124972.413,0.6090439256713832
2023,5,2023-05,7220,14019060.945,0.7979172727469005
2023,6,2023-06,7220,16483245.25,0.9587343080069357
2023,7,2023-07,7220,17115555.567,1
2023,8,2023-08,7220,16365855.127,0.9510732205179173
2023,9,2023-09,7220,7991297.067,0.40453471847099676
2023,10,2023-10,7220,9698534.593,0.5159520653224116
2023,11,2023-11,7220,4314621.02,0.16458832310990554
2023,12,2023-12,7220,1792649.626,0
2023,1,2023-01,7230,422503.592,0.5231027180175237
2023,2,2023-02,7230,380488.43,0.22358652516097766
2023,3,2023-03,7230,378248.302,0.20761718033085802
2023,4,2023-04,7230,349124.436,0
2023,5,2023-05,7230,366304.452,0.1224722871599197
2023,6,2023-06,7230,407802.788,0.41830414920538195
2023,7,2023-07,7230,484149.836,0.9625642701778055
2023,8,2023-08,7230,489401.199,1
2023,9,2023-09,7230,390975.487,0.29834628419533765
2023,10,2023-10,7230,367970.908,0.13435205943553177
2023,11,2023-11,7230,361787.927,0.0902750443421626
2023,12,2023-12,7230,426412.643,0.5509694217851319
2023,1,2023-01,7240,722393.83,0.24809115031132042
2023,2,2023-02,7240,648738.465,0.09332455115944017
2023,3,2023-03,7240,655723.704,0.10800211991893367
2023,4,2023-04,7240,663669.731,0.12469852181116539
2023,5,2023-05,7240,722559.858,0.24844001273191935
2023,6,2023-06,7240,845364.412,0.5064801864917458
2023,7,2023-07,7240,1080236.679,1
2023,8,2023-08,7240,1057937.157,0.9531436551478286
2023,9,2023-09,7240,729307.225,0.26261775855966213
2023,10,2023-10,7240,634711.659,0.06385105575848485
2023,11,2023-11,7240,604324.141,0
2023,12,2023-12,7240,732578.995,0.269492488134448
2023,1,2023-01,7250,1053240.764,0.13770362774185643
2023,2,2023-02,7250,949925.528,0.015337270496478584
2023,3,2023-03,7250,1013978.54,0.09120152878491224
2023,4,2023-04,7250,1107588.208,0.20207263085652954
2023,5,2023-05,7250,1279370.627,0.40553138162422075
2023,6,2023-06,7250,1491323.333,0.6565677393354935
2023,7,2023-07,7250,1781286.897,1
2023,8,2023-08,7250,1631603.462,0.8227152413326015
2023,9,2023-09,7250,1176517.791,0.2837126900066912
2023,10,2023-10,7250,1018603.467,0.09667928300032905
2023,11,2023-11,7250,936976.105,0
2023,12,2023-12,7250,1081139.278,0.1707465714828858
2023,1,2023-01,7300,11450196.437,1
2023,2,2023-02,7300,10269510.231,0.5249960090066121
2023,3,2023-03,7300,10452964.113,0.598801670214811
2023,4,2023-04,7300,8964562.151,0
2023,5,2023-05,7300,9166140.164,0.08109721294695733
2023,6,2023-06,7300,9301240.904,0.13544983463428079
2023,7,2023-07,7300,9828312.413,0.34749692135522786
2023,8,2023-08,7300,9959319.844,0.40020275653696863
2023,9,2023-09,7300,9281725.345,0.12759849499436784
2023,10,2023-10,7300,10178590.779,0.4884180407543664
2023,11,2023-11,7300,10473059.122,0.606886129426362
2023,12,2023-12,7300,11118330.371,0.8664863661282787
2023,1,2023-01,7320,1438454.926,0.7137205174905761
2023,2,2023-02,7320,1315328.035,0.24940913159028513
2023,3,2023-03,7320,1399706.671,0.5676008856688985
2023,4,2023-04,7320,1282468.809,0.12549702238523036
2023,5,2023-05,7320,1275947.885,0.10090662433976673
2023,6,2023-06,7320,1290683.674,0.15647527028993782
2023,7,2023-07,7320,1480211.726,0.8711853695736298
2023,8,2023-08,7320,1499034.089,0.9421644820929924
2023,9,2023-09,7320,1249189.293,0
2023,10,2023-10,7320,1307355.427,0.2193444345963543
2023,11,2023-11,7320,1371882.454,0.4626757904932191
2023,12,2023-12,7320,1514371.011,1
2023,1,2023-01,7330,1032034.036,0.7548220933614438
2023,2,2023-02,7330,930086.512,0.3432541842444982
2023,3,2023-03,7330,929160.201,0.3395146144491394
2023,4,2023-04,7330,849961.299,0.019784176459317376
2023,5,2023-05,7330,853151.297,0.03266237845417159
2023,6,2023-06,7330,845060.655,0
2023,7,2023-07,7330,983084.948,0.5572118620296719
2023,8,2023-08,7330,1007010.883,0.6538022121947036
2023,9,2023-09,7330,848487.614,0.013834826927816945
2023,10,2023-10,7330,893370.454,0.19502938555221716
2023,11,2023-11,7330,963536.311,0.47829291098014803
2023,12,2023-12,7330,1092765.886,1
2023,1,2023-01,7340,896976.943,0.48281759011487685
2023,2,2023-02,7340,789545.899,0.10017037270352978
2023,3,2023-03,7340,784728.621,0.08301222219540595
2023,4,2023-04,7340,761422.324,0
2023,5,2023-05,7340,783768.04,0.07959083082599684
2023,6,2023-06,7340,821607.173,0.21436601696034963
2023,7,2023-07,7340,1042179.74,1
2023,8,2023-08,7340,1002461.706,0.8585325560910563
2023,9,2023-09,7340,807757.045,0.16503471808559467
2023,10,2023-10,7340,788339.117,0.09587206415947334
2023,11,2023-11,7340,776824.372,0.054858917778328437
2023,12,2023-12,7340,904016.02,0.5078893303391852
2023,1,2023-01,7350,6560880.686,0.5948974555536147
2023,2,2023-02,7350,5851739.536,0.27043135880226915
2023,3,2023-03,7350,5622181.49,0.16539753984607694
2023,4,2023-04,7350,5260694.719,0
2023,5,2023-05,7350,5533289.059,0.12472498810188849
2023,6,2023-06,7350,5988804.51,0.33314516001815475
2023,7,2023-07,7350,7446257.886,1
2023,8,2023-08,7350,7410213.419,0.98350792713556
2023,9,2023-09,7350,6103290.04,0.38552778236859825
2023,10,2023-10,7350,5732433.935,0.21584332272927617
2023,11,2023-11,7350,5642362.221,0.1746311924371849
2023,12,2023-12,7350,6733109.499,0.6737004000763342
2023,1,2023-01,7370,4723348.586,0.4000372292839243
2023,2,2023-02,7370,4102114.272,0.024161110188437626
2023,3,2023-03,7370,4357016.985,0.1783892980881659
2023,4,2023-04,7370,4062181.672,0
2023,5,2023-05,7370,4691271.04,0.3806287979901774
2023,6,2023-06,7370,5089858.445,0.6217930149940389
2023,7,2023-07,7370,5714945.129,1
2023,8,2023-08,7370,5117171.456,0.6383186774439922
2023,9,2023-09,7370,4496368.258,0.26270340390276464
2023,10,2023-10,7370,4274496.401,0.12846044489958724
2023,11,2023-11,7370,4167602.428,0.06378453949566
2023,12,2023-12,7370,4211372.328,0.09026739753237414
2023,1,2023-01,7400,4703674.629,1
2023,2,2023-02,7400,4174418.376,0.5892747128316448
2023,3,2023-03,7400,4147960.449,0.5687422399447265
2023,4,2023-04,7400,3415085.225,0
2023,5,2023-05,7400,3722980.375,0.2389396878821456
2023,6,2023-06,7400,3706577.946,0.2262107076894759
2023,7,2023-07,7400,4114827.835,0.5430299270100161
2023,8,2023-08,7400,3554443.099,0.10814761751680513
2023,9,2023-09,7400,3650667.503,0.1828218339128916
2023,10,2023-10,7400,3743064.762,0.2545260235587038
2023,11,2023-11,7400,3931763.655,0.40096436335433333
2023,12,2023-12,7400,4199618.146,0.6088308025540771
2023,1,2023-01,7425,993794.001,0.19723647214071402
2023,2,2023-02,7425,891436.491,0
2023,3,2023-03,7425,943244.972,0.09983167839281352
2023,4,2023-04,7425,966286.961,0.14423213930149673
2023,5,2023-05,7425,1019437.807,0.2466504704658088
2023,6,2023-06,7425,1122036.768,0.4443522034695003
2023,7,2023-07,7425,1340747.957,0.8657948835040277
2023,8,2023-08,7425,1410394.82,1
2023,9,2023-09,7425,1141900.85,0.48262903783166766
2023,10,2023-10,7425,989269.635,0.18851830394266583
2023,11,2023-11,7425,908919.01,0.03368771252537305
2023,12,2023-12,7425,1009654.728,0.22779909367250942
2023,1,2023-01,7430,1126400.26,1
2023,2,2023-02,7430,982920.357,0.552663767627863
2023,3,2023-03,7430,947290.121,0.4415771610891756
2023,4,2023-04,7430,805657.399,0
2023,5,2023-05,7430,809365.728,0.01156168835196624
2023,6,2023-06,7430,869479.135,0.19898100241738514
2023,7,2023-07,7430,978479.854,0.5388193347817024
2023,8,2023-08,7430,1021159.055,0.6718829386509714
2023,9,2023-09,7430,833983.743,0.08831480741827029
2023,10,2023-10,7430,832627.114,0.08408516066706771
2023,11,2023-11,7430,964277.145,0.49453866410451464
2023,12,2023-12,7430,1124153.089,0.9929938549746862
2023,1,2023-01,7440,1106850.924,0.9040619394014234
2023,2,2023-02,7440,1010493.145,0.5829656202550892
2023,3,2023-03,7440,979711.715,0.4803916093798433
2023,4,2023-04,7440,858004.255,0.0748216821334957
2023,5,2023-05,7440,835551.02,0
2023,6,2023-06,7440,869528.941,0.11322578704667849
2023,7,2023-07,7440,1002632.834,0.5567724373523842
2023,8,2023-08,7440,1011153.014,0.5851645242690429
2023,9,2023-09,7440,848369.737,0.042716248626678256
2023,10,2023-10,7440,865823.275,0.10087726962614196
2023,11,2023-11,7440,937301.168,0.3390654946020982
2023,12,2023-12,7440,1135640.972,1
2023,1,2023-01,7450,1117272.1,0.715863737583868
2023,2,2023-02,7450,955120.521,0.2653936674059256
2023,3,2023-03,7450,970716.204,0.30871972354925165
2023,4,2023-04,7450,961114.066,0.28204421532790835
2023,5,2023-05,7450,916917.095,0.15926149097329398
2023,6,2023-06,7450,937413.014,0.2162007950937393
2023,7,2023-07,7450,984101.109,0.34590406138832447
2023,8,2023-08,7450,955859.319,0.26744610740657065
2023,9,2023-09,7450,859589.197,0
2023,10,2023-10,7450,990207.093,0.36286697385546335
2023,11,2023-11,7450,1095218.258,0.6545963986242311
2023,12,2023-12,7450,1219550.024,1
2023,1,2023-01,7460,919881.226,0.6813878219547175
2023,2,2023-02,7460,870277.074,0.4359844872955585
2023,3,2023-03,7460,872523.98,0.4471004564802683
2023,4,2023-04,7460,849605.985,0.333719778251923
2023,5,2023-05,7460,845581.764,0.31381101632398156
2023,6,2023-06,7460,833261.971,0.2528621206647926
2023,7,2023-07,7460,984283.313,1
2023,8,2023-08,7460,962949.688,0.8944575704999855
2023,9,2023-09,7460,782150.151,0
2023,10,2023-10,7460,792219.084,0.04981336511225247
2023,11,2023-11,7460,809451.226,0.1350647995107308
2023,12,2023-12,7460,964114.538,0.9002203557276761
2023,1,2023-01,7470,1567967.098,0.1462845694169902
2023,2,2023-02,7470,1460896.492,0
2023,3,2023-03,7470,1510443.859,0.06769379121045205
2023,4,2023-04,7470,1627827.097,0.22806793187425023
2023,5,2023-05,7470,1734012.781,0.37314348194808267
2023,6,2023-06,7470,1777468.673,0.43251483219383763
2023,7,2023-07,7470,2192830.191,1
2023,8,2023-08,7470,2159693.886,0.9547277232278382
2023,9,2023-09,7470,1705193.436,0.33376922572873624
2023,10,2023-10,7470,1618928.909,0.21591083620813023
2023,11,2023-11,7470,1568892.838,0.1475493561063649
2023,12,2023-12,7470,1758147.74,0.40611772405904745
2023,1,2023-01,7480,2282122.162,0.12335159212055884
2023,2,2023-02,7480,1834056.745,0
2023,3,2023-03,7480,2586996.059,0.2072828199371195
2023,4,2023-04,7480,2989232.064,0.3180176585175383
2023,5,2023-05,7480,4290391.031,0.6762243490852056
2023,6,2023-06,7480,4531132.939,0.7425001572936777
2023,7,2023-07,7480,4796617.007,0.8155874370255181
2023,8,2023-08,7480,5466481.826,1
2023,9,2023-09,7480,4370758.001,0.6983492293533142
2023,10,2023-10,7480,3153009.265,0.36310522325677114
2023,11,2023-11,7480,2287032.431,0.12470338022093393
2023,12,2023-12,7480,2254271.47,0.1156843474069163
2023,1,2023-01,7490,1318430.091,0.08825718726637953
2023,2,2023-02,7490,1179672.299,0.018631301408462544
2023,3,2023-03,7490,1199278.144,0.028469122452184626
2023,4,2023-04,7490,1158378.984,0.007946741656123121
2023,5,2023-05,7490,1226725.958,0.042241886756572936
2023,6,2023-06,7490,1391183.524,0.12476340539522963
2023,7,2023-07,7490,2345312.671,0.6035263355716751
2023,8,2023-08,7490,3135447.11,1
2023,9,2023-09,7490,2327130.374,0.5944028224535307
2023,10,2023-10,7490,1428277.392,0.14337636674443185
2023,11,2023-11,7490,1142541.881,0
2023,12,2023-12,7490,1311221.572,0.08464009655122436
2023,1,2023-01,7500,2474531.196,0.8473682890371862
2023,2,2023-02,7500,2239925.733,0.475608007586408
2023,3,2023-03,7500,2192517.05,0.40048330626906997
2023,4,2023-04,7500,1939785.448,0
2023,5,2023-05,7500,1952491.455,0.02013418050045813
2023,6,2023-06,7500,1960749.118,0.033219430441997884
2023,7,2023-07,7500,2083877.204,0.22833053877051784
2023,8,2023-08,7500,2162509.003,0.3529319839091635
2023,9,2023-09,7500,2008137.85,0.10831251702504786
2023,10,2023-10,7500,2088280.111,0.23530746899452396
2023,11,2023-11,7500,2176873.875,0.3756948334585126
2023,12,2023-12,7500,2570851.957,1
2023,1,2023-01,7520,71195538.275,0.9297016823431958
2023,2,2023-02,7520,49173508.056,0
2023,3,2023-03,7520,61287058.494,0.5113964566101278
2023,4,2023-04,7520,72656152.156,0.991364261538457
2023,5,2023-05,7520,71660371.511,0.9493254970969046
2023,6,2023-06,7520,69926225.508,0.8761152417124197
2023,7,2023-07,7520,71166072.141,0.9284577137317861
2023,8,2023-08,7520,58449937.613,0.39162202937312396
2023,9,2023-09,7520,72860708.625,1
2023,10,2023-10,7520,51594805.531,0.10221965520775009
2023,11,2023-11,7520,54461316.086,0.22323482315256288
2023,12,2023-12,7520,59055424.004,0.4171837832509721
2023,1,2023-01,7540,3864843.624,1
2023,2,2023-02,7540,3501636.844,0.5517302541146853
2023,3,2023-03,7540,3469832.636,0.5124775060293006
2023,4,2023-04,7540,3054602.06,0
2023,5,2023-05,7540,3188476.392,0.1652276777052627
2023,6,2023-06,7540,3273706.444,0.2704185933369374
2023,7,2023-07,7540,3449695.548,0.48762431545661855
2023,8,2023-08,7540,3530329.848,0.587143154754278
2023,9,2023-09,7540,3229450.611,0.2157980518017464
2023,10,2023-10,7540,3374773.404,0.39515541811923155
2023,11,2023-11,7540,3417854.428,0.44832601058713384
2023,12,2023-12,7540,3765361.161,0.8772187611446701
2023,1,2023-01,7555,1598158.448,0.9024421250410077
2023,2,2023-02,7555,1450857.903,0.7605991230181037
2023,3,2023-03,7555,1699469.954,1
2023,4,2023-04,7555,1498676.439,0.8066459635004679
2023,5,2023-05,7555,1027582.243,0.3530059922688185
2023,6,2023-06,7555,660994.013,0
2023,7,2023-07,7555,985230.774,0.3122236618094169
2023,8,2023-08,7555,1559157.553,0.8648862285005023
2023,9,2023-09,7555,1680149.698,0.9813955670639848
2023,10,2023-10,7555,1620023.057,0.9234966417002434
2023,11,2023-11,7555,1586212.948,0.8909392105021335
2023,12,2023-12,7555,1478019.97,0.7867548247802884
2023,1,2023-01,7565,3551485.886,1
2023,2,2023-02,7565,2649357.928,0
2023,3,2023-03,7565,2800072.44,0.16706555945137894
2023,4,2023-04,7565,2779930.738,0.14473868018620928
2023,5,2023-05,7565,3195833.38,0.6057626827257692
2023,6,2023-06,7565,3452534.628,0.8903135002939351
2023,7,2023-07,7565,3427250.454,0.8622862412163486
2023,8,2023-08,7565,3438449.457,0.8747002262843072
2023,9,2023-09,7565,2837119.054,0.20813136798937357
2023,10,2023-10,7565,2917447.073,0.2971741897838399
2023,11,2023-11,7565,2771933.665,0.13587400314224624
2023,12,2023-12,7565,3226334.297,0.639572650291368
2023,1,2023-01,7570,6981466.826,0.36643422063385367
2023,2,2023-02,7570,6467604.555,0.1486479176925919
2023,3,2023-03,7570,6432284.445,0.13367846651765136
2023,4,2023-04,7570,6116872.872,0
2023,5,2023-05,7570,6592613.026,0.20162929864209905
2023,6,2023-06,7570,7099540.276,0.41647638485224936
2023,7,2023-07,7570,8224499.174,0.8932590816622584
2023,8,2023-08,7570,8476352.16,1
2023,9,2023-09,7570,7135678.634,0.4317926277977988
2023,10,2023-10,7570,6706790.779,0.2500203794965458
2023,11,2023-11,7570,6380210.342,0.11160829905958461
2023,12,2023-12,7570,7327250.911,0.5129852358339498
2023,1,2023-01,7580,5393538.704,0.15088166405816156
2023,2,2023-02,7580,4937549.849,0
2023,3,2023-03,7580,5200660.196,0.08706030103801632
2023,4,2023-04,7580,5281028.745,0.11365336417562273
2023,5,2023-05,7580,5642291.657,0.2331912623662642
2023,6,2023-06,7580,5853188.849,0.3029748084447177
2023,7,2023-07,7580,7088457.653,0.7117115805455515
2023,8,2023-08,7580,7959712.004,1
2023,9,2023-09,7580,6913329.51,0.653763616797061
2023,10,2023-10,7580,5429409.932,0.16275105628804346
2023,11,2023-11,7580,5011220.766,0.024376890855480733
2023,12,2023-12,7580,5527105.135,0.19507731741813156
2023,1,2023-01,7595,546326.199,0.5139627374550563
2023,2,2023-02,7595,492060.725,0.262559907788851
2023,3,2023-03,7595,472986.064,0.1741902060826871
2023,4,2023-04,7595,435386.988,0
2023,5,2023-05,7595,462966.545,0.12777145687035527
2023,6,2023-06,7595,529245.479,0.43483062961174995
2023,7,2023-07,7595,629552.882,0.8995379857230845
2023,8,2023-08,7595,651237.677,1
2023,9,2023-09,7595,529700.611,0.43693917974938695
2023,10,2023-10,7595,490726.74,0.25637977926491573
2023,11,2023-11,7595,484422.565,0.22717359498444772
2023,12,2023-12,7595,578544.525,0.6632248322357683
2023,1,2023-01,7600,16897343.243,0.28965321912061726
2023,2,2023-02,7600,16195221.413,0.16474572946747604
2023,3,2023-03,7600,18034288.726,0.4919158466107894
2023,4,2023-04,7600,18613778.477,0.5950070865984909
2023,5,2023-05,7600,19839405.672,0.8130461926864906
2023,6,2023-06,7600,15269163.469,0
2023,7,2023-07,7600,20890298.214,1
2023,8,2023-08,7600,19511456.82,0.7547040843974643
2023,9,2023-09,7600,17216915.551,0.3465051400400113
2023,10,2023-10,7600,17256330.309,0.3535170263917948
2023,11,2023-11,7600,15714800.54,0.07927884514712848
2023,12,2023-12,7600,16231722.566,0.1712392854229647
2023,1,2023-01,7630,6158433.022,0.8376597589879017
2023,2,2023-02,7630,5611503.76,0
2023,3,2023-03,7630,5872641.409,0.399950259242131
2023,4,2023-04,7630,5728388.205,0.17901656179466746
2023,5,2023-05,7630,5949748.662,0.5180453173269894
2023,6,2023-06,7630,5891884.942,0.4294230527728885
2023,7,2023-07,7630,6115939.109,0.7725774103275503
2023,8,2023-08,7630,6189506.101,0.885250315344259
2023,9,2023-09,7630,5690027.29,0.1202641836608835
2023,10,2023-10,7630,5701938.789,0.13850746313918008
2023,11,2023-11,7630,5620792.636,0.014226552082760274
2023,12,2023-12,7630,6264429.075,1
2023,1,2023-01,7645,1547598.535,0.6154400547169416
2023,2,2023-02,7645,1421857.463,0.2908683590268118
2023,3,2023-03,7645,1435753.522,0.32673784352619745
2023,4,2023-04,7645,1309173.271,0
2023,5,2023-05,7645,1320323.968,0.028782963083191285
2023,6,2023-06,7645,1339401.241,0.07802656144183637
2023,7,2023-07,7645,1571493.201,0.6771186465900035
2023,8,2023-08,7645,1696579.424,1
2023,9,2023-09,7645,1452249.089,0.36931736084222677
2023,10,2023-10,7645,1386574.488,0.19979346327005784
2023,11,2023-11,7645,1346678.656,0.09681153670267079
2023,12,2023-12,7645,1548555.142,0.6179093159627744
2023,1,2023-01,7665,521122.412,0.2429898939677523
2023,2,2023-02,7665,458135.67,0
2023,3,2023-03,7665,529897.696,0.2768431345226759
2023,4,2023-04,7665,581925.196,0.47755452722190816
2023,5,2023-05,7665,605733.236,0.5694010481164166
2023,6,2023-06,7665,602292.79,0.5561285151642951
2023,7,2023-07,7665,643521.961,0.7151821758484486
2023,8,2023-08,7665,717351.15,1
2023,9,2023-09,7665,630751.288,0.665915546401781
2023,10,2023-10,7665,562705.477,0.40340880490625003
2023,11,2023-11,7665,526126.662,0.2622952610700565
2023,12,2023-12,7665,583632.462,0.48414080825728484
2023,1,2023-01,7670,1679041.568,0.6137766253303034
2023,2,2023-02,7670,1529385.471,0.155877142750325
2023,3,2023-03,7670,1539134.019,0.18570456157647655
2023,4,2023-04,7670,1478439.869,0
2023,5,2023-05,7670,1543193.239,0.19812446811512088
2023,6,2023-06,7670,1503112.834,0.07549133068206336
2023,7,2023-07,7670,1805271.636,1
2023,8,2023-08,7670,1751670.858,0.8359988733898075
2023,9,2023-09,7670,1586331.119,0.33011249484815225
2023,10,2023-10,7670,1635410.592,0.4802798835646842
2023,11,2023-11,7670,1543079.058,0.19777511100994052
